Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Bank,Bank Index,URCALL,RPT1CALL,RPT2CALL
1,VE3OCE,146.880000,-,0.600000,TSQL,136.5,136.5,023,NN,FM,5.00,,,0,,,,
2,VE3OCE,443.800000,+,5.000000,TSQL,136.5,136.5,023,NN,FM,12.50,,,0,,,,
3,VA3OFS,146.670000,-,0.600000,TSQL,136.5,136.5,023,NN,FM,5.00,,,0,,,,
4,VA3OFS,444.950000,+,5.000000,TSQL,136.5,136.5,023,NN,FM,12.50,,,0,,,,
5,A3EMVE,146.985000,-,0.600000,TSQL,100.0,100.0,023,NN,FM,5.00,,,0,,,,
6,A3EMVW,145.210000,-,0.600000,TSQL,123.0,123.0,023,NN,FM,5.00,,,0,,,,
7,A3EMVP,145.110000,-,0.600000,TSQL,136.5,136.5,023,NN,FM,5.00,,,0,,,,
8,VE2CRA,146.940000,-,0.600000,TSQL,100.0,100.0,023,NN,FM,5.00,,,0,,,,
9,VE2CRA,443.300000,+,5.000000,TSQL,100.0,100.0,023,NN,FM,12.50,,,0,,,,
