Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Bank,Bank Index,URCALL,RPT1CALL,RPT2CALL
1,VE3FOY,147.285000,+,0.600000,TSQL,118.8,118.8,023,NN,FM,5.00,S,,0,,,,
2,VA3PLA,147.180000,+,0.600000,,88.5,88.5,023,NN,FM,5.00,S,,0,,,,
3,VE3BNI,146.610000,-,0.600000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,0,,,,
4,VE3UCR,145.430000,-,0.600000,,88.5,88.5,023,NN,FM,5.00,S,,0,,,,
5,146520,146.520000,,0.600000,,88.5,88.5,023,NN,FM,5.00,S,,0,,,,
6,146550,146.550000,,0.600000,,88.5,88.5,023,NN,FM,5.00,S,,0,,,,
7,146580,146.580000,,0.600000,,88.5,88.5,023,NN,FM,5.00,S,,0,,,,
