Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL
1,DMSPX6,145.510000,,0.000000,,88.5,88.5,023,NN,DIG,5.00,,,,,,
2,DMSPX5,145.790000,,0.000000,,88.5,88.5,023,NN,DIG,5.00,,,,,,
3,DMSPX4,433.450000,,0.000000,,88.5,88.5,023,NN,DIG,12.50,,,,,,
4,DMSPX1,441.000000,,5.000000,,88.5,88.5,023,NN,DIG,12.50,,,,,,
5,DMSPX3,446.075000,,5.000000,,88.5,88.5,023,NN,DIG,12.50,,,,,,
6,DMSPX2,446.500000,,5.000000,,88.5,88.5,023,NN,DIG,12.50,,,,,,
