Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL
1,CHU20M,014.670000,,0.000000,,88.5,88.5,023,NN,AM,5.00,S,,,,
2,CHU38M,007.850000,,0.000000,,88.5,88.5,023,NN,AM,5.00,S,,,,
3,CHU90M,003.330000,,0.000000,,88.5,88.5,023,NN,AM,5.00,S,,,,
4,WWV15M,020.000000,,0.000000,,88.5,88.5,023,NN,AM,5.00,S,,,,
5,WWV20M,015.000000,,0.000000,,88.5,88.5,023,NN,AM,5.00,S,,,,
6,WWV30M,010.000000,,0.000000,,88.5,88.5,023,NN,AM,5.00,S,,,,
7,WWV60M,005.000000,,0.000000,,88.5,88.5,023,NN,AM,5.00,S,,,,
8,WWV120M,002.500000,,0.000000,,88.5,88.5,023,NN,AM,5.00,S,,,,
9,WWVBLF,000.600000,,0.000000,,88.5,88.5,023,NN,AM,5.00,S,,,,
