Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL
1,A3EMVW,145.210000,-,0.600000,TSQL,123.0,123.0,023,NN,FM,5.00,S,,,,
2,VE2CRA,146.940000,-,0.600000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,
3,VE3KJG,146.640000,-,0.600000,Tone,100.0,100.0,023,NN,FM,5.00,S,,,,
4,VA3TEL,145.230000,-,0.600000,,88.5,88.5,023,NN,FM,5.00,S,,,,
5,VE3FRG,146.805000,-,0.600000,TSQL,203.5,203.5,023,NN,FM,5.00,S,,,,
6,146550,146.550000,,0.000000,,88.5,88.5,023,NN,FM,5.00,S,,,,
7,146580,146.580000,,0.000000,,88.5,88.5,023,NN,FM,5.00,S,,,,
8,APRS,144.390000,,0.000000,,88.5,88.5,023,NN,FM,5.00,S,,,,
