Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL
1,VE2CRA,146.940000,-,0.600000,TSQL,100.0,100.0,023,NN,FM,5.00,S,,,,
2,VE2RBH,145.410000,-,0.600000,TSQL,123.0,123.0,023,NN,FM,5.00,S,,,,
3,VE2RM,147.000000,-,0.600000,,88.5,88.5,023,NN,FM,5.00,S,,,,
4,VE3OJN,145.370000,-,0.600000,Tone,136.5,136.5,023,NN,FM,5.00,S,,,,
5,VE2KPG,147.360000,+,0.600000,Tone,203.5,203.5,023,NN,FM,5.00,S,,,,
6,SWEEP,146.520000,,0.000000,,88.5,88.5,023,NN,FM,5.00,S,,,,
7,INTRCP,147.570000,,0.000000,,88.5,88.5,023,NN,FM,5.00,S,,,,
